PC1,PC2,PC3
0.02454320494423578,0.021975482649976792,-0.013988566837371576
0.016600718747212966,-0.023673902278935226,-0.0571969138361661
0.016604247847533248,-0.023672738006101687,-0.05719697297431507
-0.05184637365061287,-0.03766270898219547,-0.005484329132584905
0.016600718747212966,-0.023673902278935226,-0.0571969138361661
-0.05184984665145886,-0.037663376348041344,-0.005485745283465636
0.016604247847533248,-0.023672738006101687,-0.05719697297431507
-0.05184984665145886,-0.037663376348041344,-0.005485745283465636
-0.0500865761504494,-0.08342961322283846,0.010878369274875625
0.013513952636883228,-0.03820851913773553,-0.04225713150803934
0.09243995837288413,-0.0583311960118687,0.005926727717677219
-0.05184637365061287,-0.03766270898219547,-0.005484329132584905
0.013496188447895165,-0.03821412600571849,-0.04224584176877296
-0.05008487281186416,-0.08342914707132126,0.010878877625357095
0.0924132536433758,-0.05833965614648914,0.00593185480472664
0.056307600649796084,-0.07451260162317536,-0.02287738276958453
0.07470003167742291,-0.048058108846581765,0.030359663226145334
0.06692773285956435,-0.059174519830307026,-0.01166156986617592
0.07468644595933627,-0.04806323093651211,0.0303442532742642
0.056305385429330355,-0.07451340986357229,-0.02287729221732633
0.06691570270423554,-0.059178478123058084,-0.011658241488021087
0.07469151590929636,-0.048060764552751545,0.030354326241606545
0.0746970905582715,-0.048059911357791224,0.03035092433852154
0.07790953290191117,-0.08404333552323032,-0.03481811295879418
0.08504005417920651,-0.05661345509945648,-0.013245045585720101
0.07791465113658036,-0.08404188690708755,-0.034817824651733824
0.0850578565444397,-0.05660768985045722,-0.013250962508327975
0.015085001950281162,-0.021967066508645987,-0.043139255762283536
0.015080043840077852,-0.021968872061069206,-0.04313122207801154
-0.04634425407831863,-0.02843882406614396,0.0138590234371735
0.007059840187905675,-0.02600081618204533,-0.020506732532862667
0.015080043840077852,-0.021968872061069206,-0.04313122207801154
-0.04634331914292475,-0.028438635122517687,0.013872067581553786
0.015085001950281162,-0.021967066508645987,-0.043139255762283536
0.007049939687157506,-0.026004110311855944,-0.02050206998061485
0.026728908990926024,-0.01820291619346277,0.05760081268890444
0.022203214724659987,0.0027037458346974913,0.03291737752514647
0.0267118556873061,-0.01820816891733341,0.05759298801694595
0.022201512449961776,0.0027028947867047673,0.03291463646766725
0.026728908990926024,-0.01820291619346277,0.05760081268890444
0.009311344757306996,-0.01735001732923058,0.024852134677799002
0.022203214724659987,0.0027037458346974913,0.03291737752514647
0.020182753304815396,0.02214194361975769,0.03631977894202752
0.0267118556873061,-0.01820816891733341,0.05759298801694595
0.022201512449961776,0.0027028947867047673,0.03291463646766725
0.009322684993121864,-0.017346400208855983,0.024851943743747825
0.020179837988348624,0.022141004016774185,0.03631942505907812
0.018937211220411122,-0.018522309316521202,-0.01467546489370656
-0.024027501615549486,-0.06334093952365358,0.042339232961729825
0.01894249749443121,-0.018520763351729162,-0.014674963715278678
-0.024026243451107314,-0.06334047284312055,0.0423392524782671
-0.014593771173777182,-0.04668010603779201,0.03475729046064588
-0.009133447045563367,-0.02284370031219776,0.0408513689399199
-0.014589068853463356,-0.04667845811585869,0.034756957635473436
-0.009134619890621618,-0.022844106168237767,0.04085113278137882
0.01573688225590837,-0.06867324721047703,0.0030910335639652404
-0.024027501615549486,-0.06334093952365358,0.042339232961729825
0.01574090831130325,-0.06867216853329623,0.003091515127150525
-0.024026243451107314,-0.06334047284312055,0.0423392524782671
-0.053099926288460254,0.03111171743131352,0.013809299492376383
-0.053099926288460254,0.03111171743131352,0.013809299492376383
-0.028040041094449075,0.019347186774233097,0.023963406563272317
-0.0696587264628332,0.067157330306516,0.03791255120578592
-0.05310617095745478,0.0311099337748117,0.013808439041750949
-0.028042159907167786,0.019348546248169392,0.023963741052266972
